"","Correlation","Abundance"
"seq.12821.6",0.735768786116913,13146.7700299757
"seq.12822.34",0.888711274008699,6396.49566722399
"seq.12825.18",0.802733079179402,1564.2452446705
"seq.12826.5",0.340120291643603,10590.9919087728
"seq.12827.37",0.924732014216483,1502.63448946383
"seq.12830.4",0.240484698974054,51009.238537541
"seq.12831.21",0.876686464535781,9102.61535292265
"seq.12832.10",0.93181195716026,3689.83468151349
"seq.12834.3",0.922847507466155,3575.06817664556
"seq.12835.101",0.880659358278737,977.243176363483
"seq.12838.28",0.628600659173648,1070.63529197341
"seq.12842.43",0.759740720775819,12969.9450914603
"seq.12843.6",0.844673976791248,1530.76069762152
"seq.12844.10",0.897268681606137,2688.41899709492
"seq.12845.18",0.938170012810862,9114.86107480449
"seq.12846.3",0.85836946340807,1409.95652272321
"seq.12847.27",0.896724717253772,3971.62793194578
"seq.12848.9",0.926428454225198,2729.90693222897
"seq.12849.25",0.825571137469933,3528.65964716117
"seq.12851.5",0.0169607916652173,32327.7975077352
"seq.12853.112",0.81319427843332,3496.24383390137
"seq.12854.3",0.410747749886703,8376.71705953681
"seq.12855.16",0.749165025169564,6593.40384623415
"seq.12856.14",0.894813010291892,2432.09660947894
"seq.12859.33",0.279255217322461,171586.329121564
"seq.12860.7",0.926487759623753,1767.11946189023
"seq.12861.13",0.799235624138022,130542.055215653
"seq.12862.14",0.890164275072613,3397.32513451506
"seq.12864.9",0.923859492659141,4261.98125710623
"seq.12867.40",0.911687607143959,7199.72802167271
"seq.12869.68",0.576490317051977,20752.5192945628
"seq.12871.10",0.171276970900758,126741.911749196
"seq.12872.35",0.797441974022185,1673.61897413385
"seq.12873.11",0.855505927073449,2514.31311783626
"seq.12875.28",0.903390398675216,5031.59878818771
"seq.12876.39",0.817285433613713,727.280617516791
"seq.12878.60",0.0859368746436307,303664.270843701
"seq.12879.5",0.85661126468849,1471.97702475735
"seq.12880.1",0.895863885990594,3030.44200021608
"seq.12881.17",0.40169997204739,32780.293410466
"seq.12882.7",0.912322377933534,5630.53541679566
"seq.12885.42",0.875308180685612,1587.62101273695
"seq.12888.18",0.73869783827213,7952.55519514495
"seq.12891.1",0.932133226247843,5773.91465102231
"seq.12892.10",0.905240933247602,1372.53502482957
"seq.12893.159",0.692080483804564,31292.3064603651
"seq.12894.3",0.748048948034686,7852.62767462595
"seq.12895.28",0.793137885486882,4119.62504771466
"seq.12898.5",0.745837131022175,319.15452467244
"seq.12900.29",0.737702761780091,1694.67880053287
"seq.12904.180",0.706918887319439,895.356924451427
"seq.12906.137",0.597455548617263,1942.54565867308
"seq.12912.25",0.333456791384013,1806.82060318821
"seq.12915.26",0.474571464106289,2234.7630379729
"seq.12916.3",0.887699715547136,2113.14802205558
"seq.12921.51",0.772814836139019,263.250082187445
"seq.12923.51",0.798223936330776,5326.17557716269
"seq.12925.105",0.766902154299612,686.877493214393
"seq.12931.16",0.685146892303287,3900.3463068228
"seq.12933.17",0.619514898471077,1092.17572798159
"seq.12934.1",0.833487681841233,127098.949319763
"seq.12936.38",0.868466050609808,2636.63726523679
"seq.12939.1",0.885730306047554,2385.16265042231
"seq.12940.35",0.664484083742957,4044.66473053539
"seq.12941.24",0.779751994387616,693.934952802382
"seq.12945.33",0.0145327752787125,290078.371191667
"seq.12954.71",0.621479241841671,8369.85555275633
"seq.12956.40",0.540744767160871,6039.27820527795
"seq.12957.62",0.874620330459576,924.185674272237
"seq.12958.8",0.316003201976366,1281.20558973223
"seq.12960.9",0.706438281309547,382886.624238175
"seq.12963.1",0.812532163932442,512.148419558341
"seq.12968.2",0.655170179714356,6099.41658150887
"seq.12970.35",0.79290824860675,1922.76250818624
"seq.12975.11",0.291022801924001,10095.8653058642
"seq.12976.49",0.832382169881938,1287.57552945864
"seq.12980.31",0.626357893953732,2649.27275915087
"seq.12986.12",0.735998996674347,936.114193777986
"seq.12987.12",0.86037431483811,28602.2721267543
"seq.12988.49",0.173442280389747,512556.021162785
"seq.12990.39",0.592092343648653,11292.7359853192
"seq.12991.49",0.42422051707404,1586.66144310693
"seq.12993.21",0.878733472077667,4298.86104624198
"seq.13007.66",0.910553265708933,2301.75436521403
"seq.13011.20",0.607682582959861,1272.37773011275
"seq.13013.41",0.900827131951082,2865.27031915501
"seq.13021.12",0.929640228071535,3014.77726528392
"seq.13022.20",0.7950047152116,47643.8484257902
"seq.13023.8",0.744191956789782,724.85842625595
"seq.13025.4",0.933047057026582,1628.93159561327
"seq.13027.20",0.781312145556051,3705.00412401556
"seq.13028.2",0.349884259110724,8729.59948177984
"seq.13032.1",0.891780443188327,806.696511155162
"seq.13039.1",0.789524977882164,3137.99245155474
"seq.13041.47",0.87499282176336,1887.19880337065
"seq.13042.7",0.334847194017717,53465.0753510948
"seq.13043.157",0.855110367772462,678.494376095308
"seq.13044.5",0.104947099029005,109117.506962968
"seq.13053.6",0.816832777144548,4091.12590951991
"seq.13054.87",0.573060102575119,590234.809025743
"seq.13055.53",0.819780595180776,1643.08400442477
"seq.13056.18",0.704365763759174,774.25961653869
"seq.13059.33",0.774129245604073,4426.71495668385
"seq.13062.4",0.20397166250131,200828.016152781
"seq.13066.42",0.592942189476122,1655556.00209196
"seq.13067.5",0.749588564139681,487475.78277549
"seq.13068.139",0.635398884344271,692.57332542929
"seq.13073.14",0.315709052311878,41782.2710338656
"seq.13076.4",0.705553666202293,4018.60091412816
"seq.13078.3",0.7760702052375,466785.153117926
"seq.13082.9",0.741625840666876,3419.06622233875
"seq.13083.18",0.589668898582694,7820.88288270312
"seq.13085.18",0.927170075408146,2025.11322388847
"seq.13088.397",0.511474449835174,6704.1672362621
"seq.13089.6",0.878401667588113,1000.88388170807
"seq.13090.17",0.588388916896798,1827521.00506766
"seq.13093.6",0.703059979778606,256827.800044226
"seq.13094.75",0.608516581040905,22372.2254783015
"seq.13095.51",0.107304584910275,716503.091822314
"seq.13097.11",0.917584307440369,1327.64052641247
"seq.13098.93",0.321854418518307,21866.2362469028
"seq.13101.60",0.86456291415927,5480.25624643784
"seq.13102.1",0.236080949821727,8195.49233002933
"seq.13103.125",0.725376031972439,232562.394299793
"seq.13104.32",0.384095702260227,1136837.00903285
"seq.13105.7",0.743487783172873,3073.61723231403
"seq.13107.9",0.886916610579567,2382.83750144914
"seq.13109.82",0.419611493095225,229369.766252023
"seq.13111.79",0.680427801388806,11433.7692777582
"seq.13112.179",0.386944024027285,8569184.67288263
"seq.13113.7",0.517078619745695,131527.538796283
"seq.13114.50",0.249085940915121,87426123.7280797
"seq.13116.25",0.351935331985193,91903.2891034038
"seq.13117.232",0.722952218891851,162059.497492208
"seq.13118.5",0.22102927782459,3390228.47768729
"seq.13119.26",0.590390536688118,147506.538831078
"seq.13122.19",0.284362184477806,118616.976143699
"seq.13123.3",0.327017931284032,23904.6568464597
"seq.13124.20",0.61766440716007,6413.59763120852
"seq.13125.45",0.413444742040764,9751800.29639022
"seq.13126.52",0.241880822502718,156044.006901447
"seq.13129.40",0.870408421127593,618.892627722355
"seq.13130.150",0.681441660972085,5828.88826968987
"seq.13131.5",0.94120719931171,5252.88620450217
"seq.13132.14",0.342410814400549,118004.811291655
"seq.13133.73",0.0862620622455864,160888.474216956
"seq.13228.75",0.842342594620443,2783.73503282354
"seq.13229.20",0.88565100706399,2900.53390269367
"seq.13230.174",0.703856744000863,562.141000526119
"seq.13231.90",0.458554230006408,131154.561026221
"seq.13236.25",0.612614269345465,229650.610749658
"seq.13240.170",0.491030501662015,1324.69455726827
"seq.13242.134",0.220533023336063,27665.3248753912
"seq.13256.21",0.654884805847921,8608.47408236807
"seq.13268.45",0.629225999415316,50245.036331166
"seq.13374.4",0.478466965426151,62251.6862167034
"seq.13375.48",0.859462602004754,1126.96815247433
"seq.13377.3",0.762509938962951,9856.3495532837
"seq.13378.80",0.930072208938345,2465.52942978925
"seq.13381.49",0.419715385851836,225953.164995144
"seq.13384.110",0.655662763440111,9029.31847139622
"seq.13386.248",0.905184325189693,2689.81870065552
"seq.13387.55",0.84665442209413,1226.88827576815
"seq.13388.57",0.5026637513459,10580.9361014002
"seq.13389.8",0.747153483390882,145883.147730024
"seq.13392.13",0.74872823396724,67775.7800777997
"seq.13393.46",0.747424278567719,15258.8301757834
"seq.13397.88",0.28991659506951,13567.663279568
"seq.13399.33",0.825810009678692,1107.1740457772
"seq.13403.5",0.804487548873212,1536.63650084531
"seq.13405.61",0.701588853287685,1101.83599594635
"seq.13406.161",0.446513020237034,4440.4648237101
"seq.13408.23",0.685214241819821,101160.442906338
"seq.13409.9",0.95076055281638,2573.84300233127
"seq.13411.21",0.905244678840238,2788.99484043966
"seq.13412.5",0.770447244011298,592.609261276984
"seq.13416.8",0.668791615396734,4579.40422192733
"seq.13421.17",0.919028559002143,1387.3555048968
"seq.13422.66",0.570832695277458,13480.79312901
"seq.13423.94",0.682805204343952,3163.38977579755
"seq.13424.51",0.426980530529372,6048.79232407449
"seq.13427.66",0.593294732085191,36041.4864269959
"seq.13429.3",0.705360280032156,3147.82549396696
"seq.13430.50",0.944142139039655,4550.80476144019
"seq.13431.74",0.499276856885476,1523.13338943185
"seq.13432.9",0.473722594005731,2628.39395050645
"seq.13434.172",0.366497244495263,23265.3269946421
"seq.13435.31",0.249228983107412,7245.1388706828
"seq.13436.54",0.909605462135549,1800.45489374943
"seq.13438.115",0.504149010209839,359776.190007102
"seq.13439.6",0.929450851523718,3232.11796624066
"seq.13441.30",0.782734790562548,24989.9495352729
"seq.13447.42",0.774133400038018,16600.6016383567
"seq.13449.25",0.914105809713214,1335.54230856059
"seq.13450.49",0.762230528482435,17251.5243404174
"seq.13451.2",0.814403193115595,1398.05526106829
"seq.13452.113",0.912565286025728,2439.92592570823
"seq.13453.2",0.465166776197062,9080.07300558864
"seq.13455.10",0.612586892120359,6242.03879582126
"seq.13457.33",0.869867492580476,751.671326659613
"seq.13459.30",0.864603094265503,2222.71215058827
"seq.13460.4",-0.0106477958994288,4609923.62294592
"seq.13463.1",0.345215874929638,8827.73878689112
"seq.13464.8",0.901964576498839,3663.05518227792
"seq.13465.5",0.817857641720324,2989.10933513535
"seq.13468.5",0.916104249407686,5346.59097279753
"seq.13470.43",0.822339463287463,3634.51586639032
"seq.13472.35",0.76738246385884,405198.737101003
"seq.13473.55",0.92012828409736,2637.11575595425
"seq.13474.40",0.830688130990073,3426.78479422491
"seq.13475.10",0.0871652413558792,445106.303138976
"seq.13476.16",0.842408708490006,1666.03290166756
"seq.13477.65",0.809218056372094,2437.6356632466
"seq.13479.8",0.844236135775733,162260.798622032
"seq.13481.24",-0.00880344832598748,99044.3769064781
"seq.13482.14",0.184030063671444,384411.31967124
"seq.13484.69",0.870283374475743,800.925434960576
"seq.13485.20",0.593808000071052,17134.2213266475
"seq.13486.9",0.815911899549201,3237.11424550222
"seq.13487.24",0.616197698147807,1514.31823167057
"seq.13488.3",0.864258308739711,4848.36808322239
"seq.13490.1",0.921273738616689,5877.70362725125
"seq.13491.40",0.0340043210950699,333043.169677533
"seq.13492.44",-0.0456148898141956,941523.857156049
"seq.13493.5",0.798323663936309,1803.64486186447
"seq.13494.6",0.888210589295872,1683.49489027585
"seq.13495.48",0.311184395097315,22896.0462471324
"seq.13496.19",0.296476260374992,16271.029819122
"seq.13497.34",0.237669340926147,27351.9270310493
"seq.13498.1",0.329392810954615,6651.05717780702
"seq.13499.30",0.732583753248425,38120.664734415
"seq.13500.9",0.92299693866987,5268.47994853214
"seq.13501.10",0.697647199873658,234979.129705691
"seq.13502.2",0.704853439967436,2287.88592437159
"seq.13503.19",0.758237809898468,2938.06903213288
"seq.13504.147",0.781471052428015,15187.2265008176
"seq.13506.10",0.827390291872881,2235.66287387196
"seq.13507.51",0.747853130762514,2745.58838901823
"seq.13509.5",0.896683362578044,1715.39525455608
"seq.13510.7",0.796342469407752,5655.4925442129
"seq.13511.29",0.929434927142498,1869.76299395586
"seq.13512.28",0.592096200703234,7943.54431690114
"seq.13513.174",0.923689400211566,1181.60695044738
"seq.13514.121",0.87221562706159,2843.43812495076
"seq.13515.8",0.874960012361034,2968.30840742054
"seq.13516.46",0.790126777211294,43529.8661636303
"seq.13517.3",0.775300164038017,1144.14503401191
"seq.13518.5",0.708750393890414,398789.926436751
"seq.13519.112",0.904882362455226,1653.99130037205
"seq.13522.20",0.63049097502744,4957.70022474369
"seq.13524.25",0.878000346382261,1497.41701457636
"seq.13525.17",0.881828263670075,3638.00295616858
"seq.13526.5",0.773200484507566,4540.97251434792
"seq.13529.39",0.474213848887527,302171.479714276
"seq.13530.5",0.827265775942703,1919.25764573844
"seq.13532.25",0.895149994626147,1933.45098330268
"seq.13534.20",0.417472976137421,4472.90374150489
"seq.13535.2",0.646971716054991,29529.2756007706
"seq.13536.56",0.818052486966288,1072.37371062975
"seq.13539.131",0.929768310691943,3049.54548206117
"seq.13540.1",0.927984515722732,4292.61173883153
"seq.13541.1",0.920019682042874,2612.37137267669
"seq.13543.7",0.741915558664313,3269.14142075257
"seq.13544.9",0.796009579000526,6624.34913703901
"seq.13545.97",0.814926454676953,3235.06603348777
"seq.13547.5",0.569268667375654,5126.04296885848
"seq.13548.53",0.748626137770914,2455.09322430498
"seq.13549.15",0.864846502667882,2666.06542307
"seq.13552.7",0.685145824233722,6186.29758968761
"seq.13553.4",0.829843085516132,2831.40053940388
"seq.13554.78",0.805261065711875,3829.88821022577
"seq.13556.28",0.905906920892361,6036.96983721676
"seq.13557.3",0.888727803753485,1760.31600792537
"seq.13561.5",0.861795345325968,3700.35976888956
"seq.13563.259",0.474215147751797,28544.146854246
"seq.13565.2",0.725454715426848,52031.6806713596
"seq.13566.2",0.734421606081101,3610.9081097002
"seq.13567.1",0.460251394101028,75443.0176455287
"seq.13568.30",0.432872776403254,6833.81593191475
"seq.13570.43",0.859872306961833,1932.73145967752
"seq.13572.43",0.809283562302879,17449.5622594351
"seq.13573.5",0.844036070046732,19071.6918213379
"seq.13574.50",0.820923109360487,1473.72051159716
"seq.13575.40",0.558237168489939,109722.61978538
"seq.13576.15",0.436643053901174,1004376.03136696
"seq.13577.25",0.68947971988462,6385.06614856045
"seq.13578.98",0.643266573288523,873.92005546921
"seq.13580.2",0.531191372009641,7168.18276288248
"seq.13583.19",0.806591456097669,11246.7687648767
"seq.13587.10",0.509328291865224,2283.72431896549
"seq.13588.11",0.428757576686166,1770.54996928589
"seq.13589.10",0.762239363671673,7050.18964216486
"seq.13590.1",0.592834435290227,205373.12871511
"seq.13591.31",0.838765530782365,1278.81664231962
"seq.13594.158",0.234296131870194,109589.910957819
"seq.13595.20",0.316982967300831,4293.0646214128
"seq.13596.3",0.865265556993114,5814.02850559197
"seq.13597.20",0.594410194134736,11672.9761793069
"seq.13599.15",0.942237645191748,2195.395550958
"seq.13602.6",0.780915891242698,8291.84177394495
"seq.13603.7",0.674741451910687,11305.9602288285
"seq.13604.27",0.863654936539433,3898.30583412876
"seq.13605.16",0.761011253413888,7119.98248570493
"seq.13609.11",0.840670441997971,1665.54430286445
"seq.13610.9",0.448305149877902,70925.1133718498
"seq.13612.7",0.797001497287609,651.169459643913
"seq.13613.23",0.715038054926133,1033.50047300765
"seq.13614.6",0.402269181013336,1357320.52802615
"seq.13615.60",0.79653558114257,13686.34061944
"seq.13618.15",0.836911712040757,3663.02198884494
"seq.13620.10",0.845844317469797,2054.11521483622
"seq.13621.31",0.53636864662851,75979.0336480559
"seq.13622.16",0.784763072689351,20623.5529053092
"seq.13623.4",0.953804132996081,2604.2153186231
"seq.13624.17",0.416623935860706,35953.6867461997
"seq.13625.19",0.91062998606779,1625.0039015884
"seq.13628.58",0.716627578814216,118698.070941214
"seq.13629.25",0.435360280440076,8795.22334138204
"seq.13631.1",0.923073995231517,7905.42603281797
"seq.13632.10",0.542435960995294,628551.235927957
"seq.13634.209",0.611019665218251,5273.66156266556
"seq.13636.20",0.695444567512684,37962.4181987551
"seq.13639.101",0.897677126061036,1427.72058245777
"seq.13640.5",0.756216257701103,1270.10383000788
"seq.13642.90",0.740093257568684,5021.76398103981
"seq.13644.30",0.599766737700535,17058.083193113
"seq.13645.14",0.930578662137236,2710.5240972573
"seq.13650.11",0.874240011277012,5026.2009955868
"seq.13651.54",0.543789823087589,1309.51815870135
"seq.13652.2",0.684105585966873,170331.46780084
"seq.13653.335",0.421627636518538,5778.31002813357
"seq.13654.1",0.86278589660866,2054.16825031476
"seq.13655.34",0.780666168186963,5752.81255162079
"seq.13657.2",0.765349234546777,3068.14447348839
"seq.13658.31",0.59521603789342,2426.49587966025
"seq.13659.36",0.845577801875799,695143.015952292
"seq.13660.76",0.0590182723186727,663330.611963416
"seq.13661.193",0.674749209077523,1574.84672986435
"seq.13663.2",0.896683401867154,523.654552525141
"seq.13665.35",0.854410001292467,1224.91347133069
"seq.13666.222",0.827869541232121,2467.53757805796
"seq.13668.44",0.695688349665715,1479.04981974687
"seq.13669.6",0.33926974784463,14201.4136738236
"seq.13670.81",0.761401842688382,1364.44683759255
"seq.13671.40",0.658352988005008,4496188.89189833
"seq.13672.3",0.955118929616931,5499.18884075652
"seq.13673.21",0.720637346905067,5408.30456446969
"seq.13676.46",0.482383431117844,4986.31161543352
"seq.13678.169",-0.140675768434236,6627548.36051975
"seq.13680.3",0.883006303441685,1966.63763437633
"seq.13681.173",0.953315479289759,2523.7335181394
"seq.13682.47",0.522220949422397,31989536.4321965
"seq.13683.18",0.675781029952326,1695.56472717321
"seq.13686.2",0.573563075648646,2754.80442105413
"seq.13687.5",0.908502540481617,2745.27552587394
"seq.13688.2",0.734998188212086,1464.42461055878
"seq.13689.2",0.656949550035746,4277.1284668581
"seq.13690.26",0.405168916878924,23795.2646015785
"seq.13691.10",0.35213528661354,200396.866683353
"seq.13692.154",0.593487399358924,10393.6816358497
"seq.13693.5",0.930454541366126,2722.75503435019
"seq.13694.24",0.762717714654878,1160.69364353524
"seq.13697.51",0.241558457878245,215156.659809463
"seq.13698.28",0.875946333366846,4194.02004618761
"seq.13699.6",0.524570935599918,1095.67209027693
"seq.13700.10",-0.0716917913399971,938352.467346578
"seq.13701.2",0.638602842008209,5039.57910040174
"seq.13704.5",0.811765388653221,1324.92592095742
"seq.13706.12",0.88804156990339,1201.62505759786
"seq.13707.27",0.468195362279844,31544.0607070624
"seq.13708.56",0.585895344549422,4065.86769888762
"seq.13710.6",0.42615850656519,62775853.330002
"seq.13711.10",0.879717072329218,3354.87246829185
"seq.13712.104",0.739121654623676,2274.86901086206
"seq.13713.164",0.707724270739204,2745.53770047653
"seq.13717.15",0.443722528963567,702087.071997266
"seq.13719.19",0.715225186102724,7562.14192827658
"seq.13720.95",0.812092601701071,95572.2211292181
"seq.13722.105",0.404304951013343,46397805.152972
"seq.13723.6",0.81470187404507,3541.50770633924
"seq.13724.27",0.569121157426307,4444.297538219
"seq.13725.3",0.942192165603427,5140.45673916647
"seq.13726.4",0.704303457572483,946.521230102705
"seq.13727.44",0.373567539500041,18823.5236886767
"seq.13728.19",0.409700803439548,3708334.81647569
"seq.13729.26",0.816256601543727,1534.40087814479
"seq.13730.18",-0.0871894080407154,797575.810557837
"seq.13731.14",0.400513618104799,70311207.859112
"seq.13732.79",0.734616499784471,745743.525254622
"seq.13733.5",0.733931977111551,968.120284099843
"seq.13734.22",0.891382012915835,2598.92475905809
"seq.13735.1",0.847549836512623,2161.84888057832
"seq.13738.8",0.235980819623438,32180.8201753088
"seq.13739.3",0.839652130922141,926.773604703659
"seq.13740.51",0.168135677315997,761542.76428337
"seq.13741.36",0.300739203134952,19599.1851812059
"seq.13742.66",0.685467698069853,7831.07832217314
"seq.13743.56",0.894152808420155,3116.5402015251
"seq.13744.37",0.41161481543751,16882.6350914706
"seq.13745.10",0.913290863479426,1357.86039352099
"seq.13747.9",0.450364752777121,112106.331660678
"seq.13748.4",0.745172436630591,918.252830362384
"seq.13924.13",0.777724689904338,4032.59536748011
"seq.13926.1",0.935297036984371,5299.69855109685
"seq.13929.27",0.5770769707029,5023.03144658587
"seq.13930.3",0.621956753459755,9842.21991183988
"seq.13931.22",0.667748750156914,25080.2544311769
"seq.13932.45",0.447203509097905,11552.1981352178
"seq.13933.276",0.792294371869144,271399.429820584
"seq.13934.3",0.850986460603998,1870.14197098429
"seq.13936.24",0.851638988265316,1612.62828157869
"seq.13937.75",0.70000243999413,88753.9187394816
"seq.13939.14",0.705192841436876,14497.538388678
"seq.13940.19",0.743107399481694,22757.4674225918
"seq.13941.82",0.783964788574807,4648.23300237266
"seq.13942.140",0.930680969301132,1935.8515585145
"seq.13943.38",0.390748752242163,446343.972318722
"seq.13944.3",0.696639684823305,1521.65910553124
"seq.13946.8",0.920581115300452,4665.13834870206
"seq.13947.371",0.87234531794022,4503.12100058981
"seq.13948.50",0.33282944382208,8606.45121487611
"seq.13950.9",0.588037086849154,5266.16598585446
"seq.13954.9",-0.00686314253718277,435914.152047056
"seq.13955.33",0.793722800443063,2374.30457330715
"seq.13958.5",0.183879148962741,38073.6735774615
"seq.13959.7",0.695138251515531,108463.478455406
"seq.13960.15",0.779605234121906,3066.67036336834
"seq.13961.18",0.695984115480192,859593.899117622
"seq.13963.7",0.530422432210839,172664.288703852
"seq.13966.30",0.854360798100936,4476.7450530248
"seq.13967.14",0.595545659102056,4723943.56148955
"seq.13969.24",0.848006336004881,2756.97372285343
"seq.13972.4",0.777174951064568,2603.48859032058
"seq.13973.62",0.514747504306244,2906.51403495381
"seq.13975.56",0.592861743266783,4931.9605351247
"seq.13976.9",0.843023206171546,2086.67151415477
"seq.13977.28",0.909448503599499,1623.48781909176
"seq.13978.122",0.758423229240958,907.710659077715
"seq.13979.3",0.922375816763343,5027.737538396
"seq.13982.33",0.706376030319209,2816.06640761112
"seq.13983.27",0.536514249082255,11070.2032898574
"seq.13984.23",0.91378438225003,1605.36944577651
"seq.13985.12",0.882929528221526,2557.35235844491
"seq.13986.6",0.597905640887456,12172.0458311533
"seq.13988.67",0.718962563683839,4389.44063718815
"seq.13990.1",0.550179862416038,3407.85049178251
"seq.13991.47",0.375104199233225,12321.158313284
"seq.13992.12",0.676501236385335,232024.340563772
"seq.13993.20",0.563543381238154,39750.0755782051
"seq.13994.1",0.936711743406929,8131.99946424606
"seq.13996.16",0.879082124786645,4560.87287963296
"seq.13998.26",0.407340040972988,4866.7821045438
"seq.14002.18",0.535000130720455,4346.60663624695
"seq.14005.2",0.907554250087009,1584.81155391911
"seq.14006.36",0.887922942275101,5918.93759711085
"seq.14007.22",0.842007952499228,3511.37276593627
"seq.14008.22",0.694805453967915,3279.15277946771
"seq.14009.65",0.862020497958767,3535.93500616458
"seq.14011.17",0.852848379358005,14764.7770976032
"seq.14012.17",0.890188502972395,3366.64582881554
"seq.14013.11",0.429291762543885,19877.7782938384
"seq.14019.73",0.845342750439691,3856.6625098976
"seq.14021.81",0.863335432835382,4501.16352899725
"seq.14022.17",0.585634908187992,2242.18954624005
"seq.14023.84",0.547015673147562,456811.297956574
"seq.14024.196",0.910827508053176,3641.55198714373
"seq.14025.18",0.92397413675554,1897.52748964137
"seq.14026.24",0.905589261301043,3147.970104846
"seq.14028.22",0.853598872226835,7365.82079754084
"seq.14029.42",0.786212467214982,315285.824077286
"seq.14030.21",0.858913416565492,1739.98680695782
"seq.14031.18",0.542808872223078,2950.23270738464
"seq.14032.2",0.468218624062945,13193.7242351284
"seq.14034.22",0.89773420792599,2302.65100518359
"seq.14035.13",0.86243712952534,1633.13164381742
"seq.14036.116",0.859458230847944,774.211467630589
"seq.14037.18",0.00655053030930025,687597.63193075
"seq.14038.130",0.74198079891103,6318.90614617898
"seq.14039.33",0.821809947744217,1820.18271382805
"seq.14041.13",0.710463064967919,3555.15253747078
"seq.14042.11",0.228698155816403,144079.6564292
"seq.14043.12",0.892950477430937,3433.60010516319
"seq.14045.12",0.855404347415446,2435.27866068784
"seq.14047.78",0.65942568419185,92071.2262009194
"seq.14048.7",0.302880208234513,21594982.1114454
"seq.14049.17",0.712630656969331,2380.19804399265
"seq.14050.61",0.916688928957517,6510.50757954968
"seq.14051.54",0.917340100936317,1240.51404595348
"seq.14052.26",0.86693624930649,1505.48480861935
"seq.14054.17",0.56600179594199,27121.9322469492
"seq.14056.4",0.891096989309939,3449.06561859168
"seq.14057.68",0.755716300852095,6204.55357099509
"seq.14060.67",0.461882346878963,4651.58857910479
"seq.14061.48",0.848251998474136,4740.08255818608
"seq.14063.17",0.805289283015075,1930.0535310542
"seq.14064.21",0.615369058865186,3053.92352173985
"seq.14065.11",0.817995058703805,1093.1381007144
"seq.14066.49",0.736680663755724,3134.51943484693
"seq.14067.6",0.780474000802985,1915.40926409655
"seq.14068.29",0.759763892186913,7587.04803371361
"seq.14069.61",0.907268759136242,1622.69781553063
"seq.14070.56",0.290616784069451,78883.3728670571
"seq.14072.9",0.727701569268927,291664.810236405
"seq.14073.31",-0.221377257837089,2340602753.9571
"seq.14074.2",0.891426027278686,1174.94996736647
"seq.14076.74",0.349352990650207,1923.88903219547
"seq.14077.6",0.714815094727052,87839.3861132117
"seq.14078.69",0.600196010935476,9669.09724446456
"seq.14079.14",0.706514204433099,5207.59841305319
"seq.14081.5",0.792165432547683,1728.76322052114
"seq.14082.56",0.894287854728084,7237.53601071528
"seq.14083.25",0.177262835922905,727397.168464841
"seq.14084.191",0.288956178328239,2348864.60046623
"seq.14085.28",0.547763436184263,4195.22609092159
"seq.14086.11",0.393103219304683,43931.3213276996
"seq.14088.38",-0.205796595455003,21044724.8890036
"seq.14090.23",0.803487808201624,3267.89820814397
"seq.14091.42",0.290138995015012,47122.494325617
"seq.14093.10",0.771648245706385,5953.39858706034
"seq.14094.29",-0.0924377773045061,81852.4026854023
"seq.14095.1",0.870121295704735,1211.95257595326
"seq.14097.86",0.565840373730405,78771.2100681284
"seq.14098.28",0.798692079136034,20577.6328399993
"seq.14099.20",0.546232715142405,5325.88994366545
"seq.14100.63",0.800986364115412,2495.18927852179
"seq.14101.2",0.618045946965278,81503.7855932708
"seq.14102.6",0.728463155517281,72540.1638209408
"seq.14103.12",0.926997147992107,4460.93675050529
"seq.14104.1",0.957598524100529,2601.68858890841
"seq.14105.5",0.255403261886425,82388700.4128
"seq.14106.46",0.897466539526028,2902.07384133778
"seq.14107.1",0.70831979292012,6295.54158451934
"seq.14108.15",0.201028300750278,154425.577299929
"seq.14109.15",0.467734972041545,133328.470491912
"seq.14110.200",0.798071936494941,15852.3467618854
"seq.14111.15",0.802453660869158,1832.22504744702
"seq.14112.40",0.924932049369769,2222.41143136336
"seq.14114.18",0.604318757490006,4919.58191569358
"seq.14115.34",0.647477444268567,381955.524095238
"seq.14116.129",0.517310327843622,4120397.41201703
"seq.14120.2",0.815581920784945,4403.40687728574
"seq.14121.24",0.657644199562158,6507.04359318521
"seq.14122.132",0.861568233945349,2381.77640352827
"seq.14123.34",0.684641465387321,21992.6618474138
"seq.14124.6",0.327237816026648,86299.3728849123
"seq.14125.5",0.55186915513574,82588.862028981
"seq.14127.240",0.781308365451783,2302.62309067502
"seq.14128.121",0.766494445762849,1101.17322605431
"seq.14129.1",0.815877629573378,1339.53727031137
"seq.14131.37",0.188780883716661,50357.2006942865
"seq.14132.21",0.765810261304486,101360.870429857
"seq.14133.93",0.483167000210065,451205.721608619
"seq.14134.49",0.715836857181278,1108.94789715994
"seq.14135.3",0.930176467828209,1303.57083475188
"seq.14136.234",0.60905599247047,327967.184088836
"seq.14139.16",0.8714905895258,1836.03565404316
"seq.14143.8",0.621481060998247,219550.309706787
"seq.14144.3",0.629473652775333,94285.5903383937
"seq.14146.92",0.535728656895504,34439.9790501934
"seq.14148.2",0.840093597886476,6597.11846787494
"seq.14149.9",0.928780552617618,2434.66397406356
"seq.14150.7",0.386296136686343,138669.326980905
"seq.14151.4",0.77762462354082,9908.8300925157
